REF_DATE,GEO,Age group,Sex,BMI,Number_of_Persons
2015,Newfoundland and Labrador,65 years and over,Both sexes,Obese,45400
2015,Newfoundland and Labrador,65 years and over,Both sexes,Obese Class I,31500
2015,Newfoundland and Labrador,65 years and over,Both sexes,Obese Class II,8100
2015,Newfoundland and Labrador,65 years and over,Males,Total Population,56100
2015,Newfoundland and Labrador,65 years and over,Males,Overweight,21000
2015,Newfoundland and Labrador,65 years and over,Males,Obese,28000
2015,Newfoundland and Labrador,65 years and over,Males,Obese Class I,22200
2015,Newfoundland and Labrador,65 years and over,Females,Total Population,54900
2015,Newfoundland and Labrador,65 years and over,Females,Normal Weight,8600
2015,Newfoundland and Labrador,65 years and over,Females,Overweight,28600
2015,Newfoundland and Labrador,65 years and over,Females,Obese,17400
2015,Newfoundland and Labrador,65 years and over,Females,Obese Class I,9300
2015,Newfoundland and Labrador,65 years and over,Females,Obese Class II,5100
2015,Newfoundland and Labrador,65 to 74 years,Both sexes,Total Population,83000
2015,Newfoundland and Labrador,65 to 74 years,Both sexes,Overweight,36200
2015,Newfoundland and Labrador,65 to 74 years,Both sexes,Obese,36900
2015,Newfoundland and Labrador,65 to 74 years,Both sexes,Obese Class I,27200
2015,Newfoundland and Labrador,65 to 74 years,Males,Total Population,42600
2015,Newfoundland and Labrador,65 to 74 years,Males,Overweight,14800
2015,Newfoundland and Labrador,65 to 74 years,Males,Obese,23100
2015,Newfoundland and Labrador,65 to 74 years,Females,Total Population,40400
2015,Newfoundland and Labrador,65 to 74 years,Females,Overweight,21400
2015,Newfoundland and Labrador,65 to 74 years,Females,Obese,13700
2015,Newfoundland and Labrador,65 to 74 years,Females,Obese Class I,8300
2015,Newfoundland and Labrador,75 years and over,Both sexes,Total Population,27900
2015,Newfoundland and Labrador,75 years and over,Both sexes,Normal Weight,6000
2015,Newfoundland and Labrador,75 years and over,Both sexes,Overweight,13300
2015,Newfoundland and Labrador,75 years and over,Both sexes,Obese,8500
2015,Newfoundland and Labrador,75 years and over,Males,Total Population,13500
2015,Newfoundland and Labrador,75 years and over,Males,Overweight,6200
2015,Newfoundland and Labrador,75 years and over,Males,Obese,4900
2015,Newfoundland and Labrador,75 years and over,Females,Total Population,14400
2015,Newfoundland and Labrador,75 years and over,Females,Overweight,7100
2015,Prince Edward Island,"Total, 18 years and over",Both sexes,Total Population,115600
2015,Prince Edward Island,"Total, 18 years and over",Both sexes,Normal Weight,28400
2015,Prince Edward Island,"Total, 18 years and over",Both sexes,Overweight,43900
2015,Prince Edward Island,"Total, 18 years and over",Both sexes,Obese,42500
2015,Prince Edward Island,"Total, 18 years and over",Both sexes,Obese Class I,30600
2015,Prince Edward Island,"Total, 18 years and over",Both sexes,Obese Class II,9300
2015,Prince Edward Island,"Total, 18 years and over",Males,Total Population,55600
2015,Prince Edward Island,"Total, 18 years and over",Males,Normal Weight,10200
2015,Prince Edward Island,"Total, 18 years and over",Males,Overweight,25800
2015,Prince Edward Island,"Total, 18 years and over",Males,Obese,19500
2015,Prince Edward Island,"Total, 18 years and over",Males,Obese Class I,15100
2015,Prince Edward Island,"Total, 18 years and over",Males,Obese Class II,3800
2015,Prince Edward Island,"Total, 18 years and over",Females,Total Population,60000
2015,Prince Edward Island,"Total, 18 years and over",Females,Normal Weight,18200
2015,Prince Edward Island,"Total, 18 years and over",Females,Overweight,18100
2015,Prince Edward Island,"Total, 18 years and over",Females,Obese,23000
2015,Prince Edward Island,"Total, 18 years and over",Females,Obese Class I,15500
2015,Prince Edward Island,"Total, 18 years and over",Females,Obese Class II,5500
2015,Prince Edward Island,18 to 34 years,Both sexes,Total Population,27900
2015,Prince Edward Island,18 to 34 years,Both sexes,Normal Weight,12500
2015,Prince Edward Island,18 to 34 years,Both sexes,Overweight,8600
2015,Prince Edward Island,18 to 34 years,Both sexes,Obese,6700
2015,Prince Edward Island,18 to 34 years,Both sexes,Obese Class I,5600
2015,Prince Edward Island,18 to 34 years,Males,Total Population,11800
2015,Prince Edward Island,18 to 34 years,Males,Normal Weight,5100
2015,Prince Edward Island,18 to 34 years,Females,Total Population,16000
2015,Prince Edward Island,18 to 34 years,Females,Normal Weight,7400
2015,Prince Edward Island,18 to 34 years,Females,Overweight,4400
2015,Prince Edward Island,18 to 34 years,Females,Obese,4100
2015,Prince Edward Island,18 to 24 years,Both sexes,Total Population,9900
2015,Prince Edward Island,18 to 24 years,Both sexes,Normal Weight,6200
2015,Prince Edward Island,18 to 24 years,Females,Total Population,5600
2015,Prince Edward Island,18 to 19 years,Both sexes,Total Population,2200
2015,Prince Edward Island,18 to 19 years,Both sexes,Normal Weight,1200
2015,Prince Edward Island,20 to 24 years,Both sexes,Total Population,7700
2015,Prince Edward Island,20 to 24 years,Both sexes,Normal Weight,5000
2015,Prince Edward Island,20 to 24 years,Females,Total Population,4100
2015,Prince Edward Island,25 to 34 years,Both sexes,Total Population,18000
2015,Prince Edward Island,25 to 34 years,Both sexes,Normal Weight,6300
2015,Prince Edward Island,25 to 34 years,Both sexes,Overweight,5800
2015,Prince Edward Island,25 to 34 years,Both sexes,Obese,5800
2015,Prince Edward Island,25 to 34 years,Males,Total Population,7600
2015,Prince Edward Island,25 to 34 years,Females,Total Population,10400
2015,Prince Edward Island,25 to 34 years,Females,Normal Weight,4500
2015,Prince Edward Island,35 to 44 years,Both sexes,Total Population,17400
2015,Prince Edward Island,35 to 44 years,Both sexes,Normal Weight,2700
2015,Prince Edward Island,35 to 44 years,Both sexes,Overweight,5700
2015,Prince Edward Island,35 to 44 years,Both sexes,Obese,9000
2015,Prince Edward Island,35 to 44 years,Both sexes,Obese Class I,5000
2015,Prince Edward Island,35 to 44 years,Males,Total Population,7700
2015,Prince Edward Island,35 to 44 years,Females,Total Population,9700
2015,Prince Edward Island,35 to 44 years,Females,Obese,4900
2015,Prince Edward Island,45 to 64 years,Both sexes,Total Population,43700
2015,Prince Edward Island,45 to 64 years,Both sexes,Normal Weight,6100
2015,Prince Edward Island,45 to 64 years,Both sexes,Overweight,17200
2015,Prince Edward Island,45 to 64 years,Both sexes,Obese,20200
2015,Prince Edward Island,45 to 64 years,Both sexes,Obese Class I,14300
2015,Prince Edward Island,45 to 64 years,Both sexes,Obese Class II,4800
2015,Prince Edward Island,45 to 64 years,Males,Total Population,23500
2015,Prince Edward Island,45 to 64 years,Males,Overweight,11200
2015,Prince Edward Island,45 to 64 years,Males,Obese,9900
2015,Prince Edward Island,45 to 64 years,Males,Obese Class I,7300
2015,Prince Edward Island,45 to 64 years,Females,Total Population,20200
2015,Prince Edward Island,45 to 64 years,Females,Normal Weight,3700
2015,Prince Edward Island,45 to 64 years,Females,Overweight,6000
2015,Prince Edward Island,45 to 64 years,Females,Obese,10300
2015,Prince Edward Island,45 to 64 years,Females,Obese Class I,7000
2015,Prince Edward Island,45 to 54 years,Both sexes,Total Population,23700
2015,Prince Edward Island,45 to 54 years,Both sexes,Overweight,10200
2015,Prince Edward Island,45 to 54 years,Both sexes,Obese,9900
2015,Prince Edward Island,45 to 54 years,Both sexes,Obese Class I,8100
2015,Prince Edward Island,45 to 54 years,Males,Total Population,13800
2015,Prince Edward Island,45 to 54 years,Males,Overweight,6700
2015,Prince Edward Island,45 to 54 years,Males,Obese,5500
2015,Prince Edward Island,45 to 54 years,Males,Obese Class I,5300
2015,Prince Edward Island,45 to 54 years,Females,Total Population,10000
2015,Prince Edward Island,45 to 54 years,Females,Obese,4400
2015,Prince Edward Island,55 to 64 years,Both sexes,Total Population,20000
2015,Prince Edward Island,55 to 64 years,Both sexes,Overweight,7000
2015,Prince Edward Island,55 to 64 years,Both sexes,Obese,10300
2015,Prince Edward Island,55 to 64 years,Both sexes,Obese Class I,6200
2015,Prince Edward Island,55 to 64 years,Males,Total Population,9800
2015,Prince Edward Island,55 to 64 years,Males,Overweight,4500
2015,Prince Edward Island,55 to 64 years,Males,Obese,4400
2015,Prince Edward Island,55 to 64 years,Females,Total Population,10300
2015,Prince Edward Island,55 to 64 years,Females,Obese,5900
2015,Prince Edward Island,55 to 64 years,Females,Obese Class I,4200
2015,Prince Edward Island,65 years and over,Both sexes,Total Population,26600
2015,Prince Edward Island,65 years and over,Both sexes,Normal Weight,7200
2015,Prince Edward Island,65 years and over,Both sexes,Overweight,12400
2015,Prince Edward Island,65 years and over,Both sexes,Obese,6600
2015,Prince Edward Island,65 years and over,Both sexes,Obese Class I,5600
2015,Prince Edward Island,65 years and over,Males,Total Population,12500
2015,Prince Edward Island,65 years and over,Males,Normal Weight,2300
2015,Prince Edward Island,65 years and over,Males,Overweight,7200
2015,Prince Edward Island,65 years and over,Males,Obese,2900
2015,Prince Edward Island,65 years and over,Males,Obese Class I,2500
2015,Prince Edward Island,65 years and over,Females,Total Population,14100
2015,Prince Edward Island,65 years and over,Females,Normal Weight,4900
2015,Prince Edward Island,65 years and over,Females,Overweight,5100
2015,Prince Edward Island,65 years and over,Females,Obese,3600
2015,Prince Edward Island,65 years and over,Females,Obese Class I,3200
2015,Prince Edward Island,65 to 74 years,Both sexes,Total Population,16400
2015,Prince Edward Island,65 to 74 years,Both sexes,Normal Weight,3800
2015,Prince Edward Island,65 to 74 years,Both sexes,Overweight,8500
2015,Prince Edward Island,65 to 74 years,Both sexes,Obese,4100
2015,Prince Edward Island,65 to 74 years,Both sexes,Obese Class I,3600
2015,Prince Edward Island,65 to 74 years,Males,Total Population,8800
2015,Prince Edward Island,65 to 74 years,Males,Overweight,5900
2015,Prince Edward Island,65 to 74 years,Females,Total Population,7600
2015,Prince Edward Island,75 years and over,Both sexes,Total Population,10200
2015,Prince Edward Island,75 years and over,Both sexes,Normal Weight,3400
2015,Prince Edward Island,75 years and over,Both sexes,Overweight,3900
2015,Prince Edward Island,75 years and over,Both sexes,Obese,2500
2015,Prince Edward Island,75 years and over,Both sexes,Obese Class I,2000
2015,Prince Edward Island,75 years and over,Males,Total Population,3700
2015,Prince Edward Island,75 years and over,Males,Overweight,1400
2015,Prince Edward Island,75 years and over,Females,Total Population,6500
2015,Prince Edward Island,75 years and over,Females,Normal Weight,2500
2015,Prince Edward Island,75 years and over,Females,Overweight,2500
2015,Nova Scotia,"Total, 18 years and over",Both sexes,Total Population,745400
2015,Nova Scotia,"Total, 18 years and over",Both sexes,Normal Weight,224000
2015,Nova Scotia,"Total, 18 years and over",Both sexes,Overweight,234400
2015,Nova Scotia,"Total, 18 years and over",Both sexes,Obese,267700
2015,Nova Scotia,"Total, 18 years and over",Both sexes,Obese Class I,178300
2015,Nova Scotia,"Total, 18 years and over",Both sexes,Obese Class II,58600
2015,Nova Scotia,"Total, 18 years and over",Both sexes,Obese Class III,30900
2015,Nova Scotia,"Total, 18 years and over",Males,Total Population,365000
2015,Nova Scotia,"Total, 18 years and over",Males,Normal Weight,81900
2015,Nova Scotia,"Total, 18 years and over",Males,Overweight,123100
2015,Nova Scotia,"Total, 18 years and over",Males,Obese,148300
2015,Nova Scotia,"Total, 18 years and over",Males,Obese Class I,100500
2015,Nova Scotia,"Total, 18 years and over",Females,Total Population,380400
2015,Nova Scotia,"Total, 18 years and over",Females,Normal Weight,142200
2015,Nova Scotia,"Total, 18 years and over",Females,Overweight,111300
2015,Nova Scotia,"Total, 18 years and over",Females,Obese,119400
2015,Nova Scotia,"Total, 18 years and over",Females,Obese Class I,77800
2015,Nova Scotia,"Total, 18 years and over",Females,Obese Class II,26800
2015,Nova Scotia,"Total, 18 years and over",Females,Obese Class III,14800
2015,Nova Scotia,18 to 34 years,Both sexes,Total Population,168100
2015,Nova Scotia,18 to 34 years,Both sexes,Normal Weight,89000
2015,Nova Scotia,18 to 34 years,Both sexes,Overweight,45400
2015,Nova Scotia,18 to 34 years,Both sexes,Obese,33000
2015,Nova Scotia,18 to 34 years,Both sexes,Obese Class I,26600
2015,Nova Scotia,18 to 34 years,Males,Total Population,83000
2015,Nova Scotia,18 to 34 years,Males,Normal Weight,39700
2015,Nova Scotia,18 to 34 years,Males,Overweight,25100
2015,Nova Scotia,18 to 34 years,Females,Total Population,85100
2015,Nova Scotia,18 to 34 years,Females,Normal Weight,49300
2015,Nova Scotia,18 to 24 years,Both sexes,Total Population,84200
2015,Nova Scotia,18 to 24 years,Both sexes,Normal Weight,55100
2015,Nova Scotia,18 to 24 years,Males,Total Population,40100
2015,Nova Scotia,18 to 24 years,Males,Normal Weight,27900
2015,Nova Scotia,18 to 24 years,Females,Total Population,44100
2015,Nova Scotia,18 to 24 years,Females,Normal Weight,27200
2015,Nova Scotia,18 to 19 years,Both sexes,Total Population,18100
2015,Nova Scotia,18 to 19 years,Both sexes,Normal Weight,12600
2015,Nova Scotia,18 to 19 years,Females,Normal Weight,4900
2015,Nova Scotia,20 to 24 years,Both sexes,Total Population,66100
2015,Nova Scotia,20 to 24 years,Both sexes,Normal Weight,42500
2015,Nova Scotia,20 to 24 years,Males,Total Population,29000
2015,Nova Scotia,20 to 24 years,Females,Total Population,37100
2015,Nova Scotia,25 to 34 years,Both sexes,Total Population,83900
2015,Nova Scotia,25 to 34 years,Both sexes,Normal Weight,33900
2015,Nova Scotia,25 to 34 years,Both sexes,Overweight,21300
2015,Nova Scotia,25 to 34 years,Both sexes,Obese,28700
2015,Nova Scotia,25 to 34 years,Both sexes,Obese Class I,25200
2015,Nova Scotia,25 to 34 years,Males,Total Population,42900
2015,Nova Scotia,25 to 34 years,Females,Total Population,41100
2015,Nova Scotia,25 to 34 years,Females,Normal Weight,22100
2015,Nova Scotia,25 to 34 years,Females,Obese,11400
2015,Nova Scotia,35 to 44 years,Both sexes,Total Population,126300
2015,Nova Scotia,35 to 44 years,Both sexes,Normal Weight,33700
2015,Nova Scotia,35 to 44 years,Both sexes,Overweight,55200
2015,Nova Scotia,35 to 44 years,Both sexes,Obese,37400
2015,Nova Scotia,35 to 44 years,Both sexes,Obese Class I,25200
2015,Nova Scotia,35 to 44 years,Males,Total Population,61700
2015,Nova Scotia,35 to 44 years,Males,Overweight,39600
2015,Nova Scotia,35 to 44 years,Females,Total Population,64600
2015,Nova Scotia,35 to 44 years,Females,Normal Weight,26300
2015,Nova Scotia,35 to 44 years,Females,Obese,22600
2015,Nova Scotia,45 to 64 years,Both sexes,Total Population,275500
2015,Nova Scotia,45 to 64 years,Both sexes,Normal Weight,69500
2015,Nova Scotia,45 to 64 years,Both sexes,Overweight,71000
2015,Nova Scotia,45 to 64 years,Both sexes,Obese,119700
2015,Nova Scotia,45 to 64 years,Both sexes,Obese Class I,77000
2015,Nova Scotia,45 to 64 years,Males,Total Population,140300
2015,Nova Scotia,45 to 64 years,Males,Normal Weight,25300
2015,Nova Scotia,45 to 64 years,Males,Overweight,28900
2015,Nova Scotia,45 to 64 years,Males,Obese,75600
2015,Nova Scotia,45 to 64 years,Males,Obese Class I,46900
2015,Nova Scotia,45 to 64 years,Females,Total Population,135200
2015,Nova Scotia,45 to 64 years,Females,Normal Weight,44200
2015,Nova Scotia,45 to 64 years,Females,Overweight,42200
